flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
3564,SpiceJet,Kolkata,Gwalior,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,17:00,29-03-2020,24-10-2020
2760,SpiceJet,Hyderabad,Pune,Monday,22:00,23:35,31-03-2020,26-05-2020
2893,SpiceJet,Hyderabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,17:45,25-10-2020,27-03-2021
8938,SpiceJet,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:50,29-03-2020,24-10-2020
8184,SpiceJet,Kochi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",13:50,15:35,29-03-2020,23-10-2020
383,SpiceJet,Patna,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",10:35,13:05,15-05-2020,23-10-2020
6636,SpiceJet,Ahmedabad,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40,17:55,25-10-2020,27-03-2021
6636,SpiceJet,Jaipur,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,17:55,29-03-2020,24-10-2020
517,SpiceJet,Goa,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",14:00,15:05,29-03-2020,23-10-2020
274,SpiceJet,Kolkata,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",08:50,11:30,29-03-2020,23-10-2020
6632,SpiceJet,Jaipur,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,11:00,29-03-2020,24-10-2020
3722,SpiceJet,Surat,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,15:50,29-03-2020,24-10-2020
1094,SpiceJet,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:15,13:25,29-03-2020,23-10-2020
467,SpiceJet,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:35,16:40,29-03-2020,24-10-2020
1047,SpiceJet,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",17:05,18:15,29-03-2020,23-10-2020
1047,SpiceJet,Hyderabad,Tirupati,Friday,18:55,20:00,04-04-2020,24-10-2020
1073,SpiceJet,Hyderabad,Tirupati,"Sunday,Friday,Saturday",12:05,13:15,25-10-2020,27-03-2021
3733,SpiceJet,Hyderabad,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:25,29-03-2020,24-10-2020
3733,SpiceJet,Hyderabad,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,17:25,25-10-2020,27-03-2021
2872,SpiceJet,Mumbai,Belgaum,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,16:05,29-03-2020,24-10-2020
3745,SpiceJet,Bengaluru,Belgaum,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:30,08:50,25-10-2020,27-03-2021
208,SpiceJet,Hyderabad,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:45,12:05,29-03-2020,24-10-2020
364,SpiceJet,Hyderabad,Guwahati,"Monday,Friday",15:35,18:05,31-03-2020,24-10-2020
8152,SpiceJet,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,12:25,25-10-2020,27-03-2021
285,SpiceJet,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,20:05,25-10-2020,27-03-2021
265,SpiceJet,Mumbai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,15:35,29-03-2020,24-10-2020
448,SpiceJet,Jaipur,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,16:55,25-10-2020,27-03-2021
960,SpiceJet,Bengaluru,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:30,08:20,25-10-2020,27-03-2021
8169,SpiceJet,Silchar,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:25,29-03-2020,24-10-2020
445,SpiceJet,Chennai,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:45,10:30,25-10-2020,27-03-2021
3319,SpiceJet,Dibrugarh,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:45,12:40,29-03-2020,24-10-2020
657,SpiceJet,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45,14:55,29-03-2020,24-10-2020
3347,SpiceJet,Kolkata,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:45,21:10,29-03-2020,24-10-2020
773,SpiceJet,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:50,21:05,25-10-2020,27-03-2021
432,SpiceJet,Hyderabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:35,21:25,25-10-2020,27-03-2021
103,SpiceJet,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,17:50,29-03-2020,24-10-2020
8105,SpiceJet,Delhi,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,23:20,29-03-2020,24-10-2020
8105,SpiceJet,Delhi,Chennai,Monday,21:45,00:40,31-03-2020,20-10-2020
8128,SpiceJet,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,13:35,25-10-2020,27-03-2021
8105,SpiceJet,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:30,00:30,25-10-2020,27-03-2021
184,SpiceJet,Varanasi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,19:10,29-03-2020,24-10-2020
3072,SpiceJet,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:10,29-03-2020,24-10-2020
106,SpiceJet,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,12:30,29-03-2020,24-10-2020
3526,SpiceJet,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,19:20,29-03-2020,24-10-2020
102,SpiceJet,Madurai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:05,21:10,29-03-2020,24-10-2020
792,SpiceJet,Bagdogra,Chennai,"Sunday,Tuesday,Thursday",10:40,13:15,26-10-2020,26-03-2021
608,SpiceJet,Kochi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,11:35,29-03-2020,24-10-2020
287,SpiceJet,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:50,02:50,29-03-2020,24-10-2020
611,SpiceJet,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:25,09:25,29-03-2020,24-10-2020
313,SpiceJet,Mumbai,Chennai,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,11:30,29-03-2020,24-10-2020
251,SpiceJet,Mumbai,Chennai,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,20:25,29-03-2020,24-10-2020
679,SpiceJet,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:05,01:05,29-03-2020,24-10-2020
3252,SpiceJet,Visakhapatnam,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:20,12:55,29-03-2020,24-10-2020
767,SpiceJet,Patna,Chennai,Monday,10:45,13:15,31-03-2020,20-10-2020
760,SpiceJet,Patna,Chennai,"Sunday,Monday,Saturday",15:35,18:15,29-03-2020,31-03-2020
607,SpiceJet,Port Blair,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,17:00,29-03-2020,24-10-2020
501,SpiceJet,Ahmedabad,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",13:25,15:30,26-10-2020,27-03-2021
322,SpiceJet,Jaipur,Chennai,"Sunday,Monday,Saturday",07:25,10:30,29-03-2020,31-03-2020
322,SpiceJet,Jaipur,Chennai,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",07:25,10:30,15-05-2020,24-10-2020
3302,SpiceJet,Bengaluru,Chennai,Tuesday,07:10,08:05,25-10-2020,27-03-2021
3302,SpiceJet,Bengaluru,Chennai,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",07:10,08:05,25-10-2020,27-03-2021
3592,SpiceJet,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",09:30,11:00,29-03-2020,24-10-2020
3594,SpiceJet,Tuticorin,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,16:35,29-03-2020,24-10-2020
929,SpiceJet,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:00,03:50,29-03-2020,24-10-2020
423,SpiceJet,Pune,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:40,01:25,29-03-2020,24-10-2020
610,SpiceJet,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,12:35,29-03-2020,24-10-2020
346,SpiceJet,Guwahati,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Saturday",11:45,14:50,29-03-2020,23-10-2020
446,SpiceJet,Guwahati,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,20:40,25-10-2020,27-03-2021
2892,SpiceJet,Goa,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,21:15,29-03-2020,24-10-2020
431,SpiceJet,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:05,13:50,15-05-2020,24-10-2020
626,SpiceJet,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,20:00,29-03-2020,24-10-2020
1056,SpiceJet,Hyderabad,Surat,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,14:50,29-03-2020,24-10-2020
2684,SpiceJet,Mumbai,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35,18:40,29-03-2020,24-10-2020
706,SpiceJet,Bengaluru,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,18:10,25-10-2020,27-03-2021
376,SpiceJet,Kolkata,Surat,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,14:20,15-05-2020,24-10-2020
361,SpiceJet,Mumbai,Coimbatore,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,11:10,29-03-2020,24-10-2020
245,SpiceJet,Mumbai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:55,29-03-2020,24-10-2020
1045,SpiceJet,Bengaluru,Coimbatore,Wednesday,09:50,10:40,25-10-2020,27-03-2021
1045,SpiceJet,Bengaluru,Coimbatore,"Sunday,Tuesday,Thursday,Friday,Saturday",09:50,10:40,25-10-2020,27-03-2021
501,SpiceJet,Chennai,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",16:40,18:00,26-10-2020,27-03-2021
8160,SpiceJet,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:20,09:40,25-10-2020,27-03-2021
3735,SpiceJet,Gwalior,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:45,10:50,29-03-2020,24-10-2020
280,SpiceJet,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:50,09:20,29-03-2020,24-10-2020
8161,SpiceJet,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:50,29-03-2020,24-10-2020
963,SpiceJet,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:15,14:15,29-03-2020,24-10-2020
2438,SpiceJet,Delhi,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",19:10,20:40,30-03-2020,24-10-2020
3722,SpiceJet,Udaipur,Bhopal,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,17:20,29-03-2020,24-10-2020
3320,SpiceJet,Guwahati,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:00,14:20,29-03-2020,24-10-2020
3319,SpiceJet,Kolkata,Dibrugarh,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:25,29-03-2020,24-10-2020
205,SpiceJet,Hyderabad,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,17:40,29-03-2020,24-10-2020
3603,SpiceJet,Hyderabad,Goa,"Sunday,Wednesday,Thursday,Friday,Saturday",17:45,19:05,29-03-2020,24-10-2020
3718,SpiceJet,Hyderabad,Goa,"Sunday,Friday,Saturday",13:00,14:25,25-10-2020,27-03-2021
785,SpiceJet,Delhi,Goa,"Tuesday,Thursday,Saturday",14:30,17:00,25-10-2020,26-03-2021
612,SpiceJet,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:25,01:50,29-03-2020,24-10-2020
488,SpiceJet,Mumbai,Goa,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,13:00,29-03-2020,24-10-2020
455,SpiceJet,Mumbai,Goa,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:35,17:05,29-03-2020,24-10-2020
439,SpiceJet,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,22:55,29-03-2020,24-10-2020
244,SpiceJet,Ahmedabad,Goa,"Sunday,Tuesday,Thursday",13:10,15:00,26-10-2020,26-03-2021
244,SpiceJet,Ahmedabad,Goa,"Monday,Wednesday,Friday",18:20,20:00,27-10-2020,27-03-2021
516,SpiceJet,Pune,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:30,13:30,29-03-2020,23-10-2020
408,SpiceJet,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,20:40,25-10-2020,27-03-2021
8392,SpiceJet,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,15:10,29-03-2020,24-10-2020
8394,SpiceJet,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,21:30,29-03-2020,24-10-2020
3322,SpiceJet,Bagdogra,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,08:50,25-10-2020,27-03-2021
3567,SpiceJet,Bagdogra,Kolkata,"Monday,Wednesday,Friday,Saturday",17:00,17:45,25-10-2020,27-03-2021
490,SpiceJet,Mumbai,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:35,03:20,29-03-2020,24-10-2020
365,SpiceJet,Mumbai,Kolkata,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,17:20,29-03-2020,24-10-2020
376,SpiceJet,Patna,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,11:05,15-05-2020,24-10-2020
254,SpiceJet,Port Blair,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,17:15,29-03-2020,24-10-2020
242,SpiceJet,Ahmedabad,Kolkata,"Sunday,Tuesday,Thursday",06:10,08:40,26-10-2020,26-03-2021
279,SpiceJet,Jaipur,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,18:20,25-10-2020,27-03-2021
401,SpiceJet,Bengaluru,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,08:55,25-10-2020,27-03-2021
3214,SpiceJet,Silchar,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:20,29-03-2020,24-10-2020
275,SpiceJet,Pune,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Saturday",12:00,14:25,29-03-2020,23-10-2020
658,SpiceJet,Guwahati,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:25,16:50,29-03-2020,24-10-2020
3724,SpiceJet,Guwahati,Kolkata,"Monday,Tuesday,Wednesday",14:55,16:30,27-10-2020,25-03-2021
3724,SpiceJet,Guwahati,Kolkata,"Sunday,Thursday,Friday,Saturday",19:40,21:05,25-10-2020,27-03-2021
503,SpiceJet,Chennai,Kolkata,"Sunday,Tuesday,Thursday",06:50,09:35,26-10-2020,26-03-2021
278,SpiceJet,Chennai,Kolkata,"Sunday,Tuesday,Thursday",18:20,20:25,26-10-2020,26-03-2021
377,SpiceJet,Surat,Kolkata,"Sunday,Monday,Saturday",14:50,17:25,29-03-2020,31-03-2020
377,SpiceJet,Surat,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:50,17:25,15-05-2020,24-10-2020
3320,SpiceJet,Dibrugarh,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:40,16:35,29-03-2020,24-10-2020
957,SpiceJet,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",14:45,16:10,30-03-2020,24-10-2020
130,SpiceJet,Delhi,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",10:45,12:15,26-10-2020,27-03-2021
480,SpiceJet,Leh,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,12:10,29-03-2020,24-10-2020
8160,SpiceJet,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,11:20,29-03-2020,24-10-2020
8160,SpiceJet,Jammu,Srinagar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,10:25,25-10-2020,27-03-2021
968,SpiceJet,Jammu,Srinagar,"Sunday,Thursday,Friday",14:45,15:30,26-10-2020,27-03-2021
2871,SpiceJet,Delhi,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:25,13:05,25-10-2020,27-03-2021
2548,SpiceJet,Mumbai,Jabalpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:10,16:10,29-03-2020,24-10-2020
1218,SpiceJet,Hyderabad,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,21:05,29-03-2020,24-10-2020
8908,SpiceJet,Delhi,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,23:20,29-03-2020,24-10-2020
356,SpiceJet,Mumbai,Mangalore,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,09:50,29-03-2020,24-10-2020
249,SpiceJet,Mumbai,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,21:45,29-03-2020,24-10-2020
1035,SpiceJet,Bengaluru,Mangalore,"Sunday,Thursday,Friday,Saturday",06:40,07:50,25-10-2020,27-03-2021
1035,SpiceJet,Bengaluru,Mangalore,Tuesday,06:40,07:50,25-10-2020,27-03-2021
1035,SpiceJet,Bengaluru,Mangalore,Monday,08:55,07:50,25-10-2020,27-03-2021
516,GoAir,Patna,Hyderabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,13:30,25-10-2020,27-03-2021
768,GoAir,Varanasi,Delhi,Saturday,11:00,12:40,25-10-2020,21-03-2021
406,GoAir,Varanasi,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:40,25-10-2020,27-03-2021
176,GoAir,Lucknow,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,10:35,25-10-2020,27-03-2021
319,GoAir,Mumbai,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:15,21:30,25-10-2020,27-03-2021
204,GoAir,Leh,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,12:30,25-10-2020,27-03-2021
132,GoAir,Patna,Delhi,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:55,25-10-2020,27-03-2021
132,GoAir,Patna,Delhi,Monday,09:25,10:55,27-10-2020,23-03-2021
2507,GoAir,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:10,21:00,25-10-2020,27-03-2021
134,GoAir,Patna,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,22:55,25-10-2020,27-03-2021
174,GoAir,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:40,19:50,25-10-2020,27-03-2021
189,GoAir,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:50,25-10-2020,27-03-2021
358,GoAir,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:40,18:15,25-10-2020,27-03-2021
513,GoAir,Mumbai,Varanasi,"Monday,Wednesday,Friday,Saturday",05:40,07:50,25-10-2020,27-03-2021
2601,GoAir,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,21:25,25-10-2020,27-03-2021
297,GoAir,Kolkata,Bagdogra,"Monday,Wednesday,Friday,Saturday",12:35,13:40,25-10-2020,27-03-2021
394,GoAir,Pune,Lucknow,"Monday,Wednesday,Saturday",13:40,15:55,25-10-2020,25-03-2021
561,GoAir,Mumbai,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:40,07:55,25-10-2020,27-03-2021
2602,GoAir,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,23:35,25-10-2020,27-03-2021
352,GoAir,Patna,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:40,14:10,25-10-2020,27-03-2021
388,GoAir,Ranchi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:20,20:50,25-10-2020,15-11-2020
388,GoAir,Ranchi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:55,22:25,16-11-2020,15-01-2021
514,GoAir,Kolkata,Mumbai,"Monday,Wednesday,Friday,Saturday",15:50,18:40,25-10-2020,27-03-2021
289,GoAir,Srinagar,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,19:05,25-10-2020,27-03-2021
768,GoAir,Varanasi,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",11:00,13:00,26-10-2020,27-03-2021
245,GoAir,Mumbai,Ahmedabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,20:45,25-10-2020,27-03-2021
538,GoAir,Kolkata,Ahmedabad,"Sunday,Tuesday,Thursday",16:30,19:30,26-10-2020,26-03-2021
538,GoAir,Kolkata,Ahmedabad,"Monday,Wednesday,Saturday",18:40,21:40,25-10-2020,25-03-2021
701,GoAir,Kolkata,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:15,25-10-2020,27-03-2021
806,GoAir,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,22:20,25-10-2020,27-03-2021
806,GoAir,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,22:20,25-10-2020,27-03-2021
273,GoAir,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,11:40,25-10-2020,27-03-2021
375,GoAir,Ranchi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,18:10,25-10-2020,15-11-2020
